id;user_id;news_id;comment_id;comment;created;likes_cnt;dislikes_cnt;needs_mod
263;46;709;;massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor;2017-05-06 14:58:00;95;136;0
264;201;614;;libero quis orci;2017-03-23 08:02:00;108;196;0
265;288;319;;quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor;2017-12-29 15:08:00;55;128;0
267;118;841;;venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus;2017-04-19 20:47:00;133;102;0
268;14;527;;eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue;2017-05-29 19:04:00;162;142;0
269;189;358;;dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet;2015-05-23 15:53:00;18;184;0
274;294;694;;turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui;2015-03-27 23:12:00;28;4;0
275;17;85;;venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo;2015-11-14 20:40:00;2;99;0
277;289;419;;justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus;2017-04-29 14:46:00;99;69;0
278;100;574;;nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate;2017-01-05 00:57:00;45;25;0
280;258;358;;pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet;2016-01-08 00:32:00;184;112;0
282;119;874;;pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus;2016-06-14 09:32:00;9;68;0
283;37;210;225;sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu;2017-06-21 22:09:00;83;0;0
284;212;792;;nisl duis bibendum felis sed interdum venenatis turpis enim;2017-10-27 04:19:00;7;94;0
286;166;686;;orci luctus et ultrices posuere cubilia curae duis;2015-07-05 23:25:00;73;83;0
288;120;151;;pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio;2016-09-05 11:18:00;178;197;0
289;296;99;247;justo pellentesque viverra pede ac diam cras pellentesque;2015-05-25 19:32:00;14;150;0
291;107;60;37;potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque;2017-06-18 07:42:00;114;35;0
292;188;895;70;orci luctus et ultrices posuere;2016-01-25 02:47:00;124;193;0
293;103;670;;in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor;2016-07-14 06:19:00;133;136;0
295;269;186;;quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer;2015-05-29 08:39:00;152;60;0
296;53;441;139;et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis;2017-08-11 03:57:00;30;145;0
299;278;706;;nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla;2017-09-25 20:52:00;174;168;0
301;160;428;;quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper;2016-09-05 10:21:00;200;178;0
302;263;800;;quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet;2017-01-27 22:37:00;145;192;0
303;153;224;;eleifend donec ut;2017-04-01 04:31:00;74;136;0
304;43;218;;ante ipsum primis in faucibus orci luctus et ultrices;2017-01-04 03:26:00;81;72;0
309;89;285;;in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt;2015-08-04 05:56:00;30;155;0
315;184;91;;nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla;2018-01-05 20:53:00;135;165;0
316;279;865;;sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque;2017-10-15 17:14:00;125;73;0
318;285;270;;nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac;2016-01-27 10:28:00;24;75;0
321;244;526;;in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue;2016-01-01 13:15:00;142;125;0
324;154;812;;porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla;2017-07-12 01:54:00;165;91;1
325;148;277;;id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum;2016-12-20 09:52:00;163;94;0
326;164;799;;quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt;2015-07-18 07:47:00;106;31;0
327;245;621;;ipsum aliquam non mauris morbi non lectus aliquam sit amet;2017-09-14 08:16:00;82;44;0
329;111;442;;purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat;2016-09-18 01:13:00;157;128;0
332;241;442;;mollis molestie lorem quisque;2018-01-21 19:45:00;8;22;0
333;228;812;324;ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus;2018-01-05 23:24:00;115;171;0
335;147;841;;sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio;2017-11-28 08:00:00;130;176;0
338;200;157;;turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales;2015-09-11 20:28:00;93;85;0
339;180;69;;morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui;2016-04-24 05:48:00;59;103;0
340;164;68;27;maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia;2016-11-22 16:52:00;159;125;0
342;162;105;;fermentum donec ut;2016-10-20 22:58:00;192;71;0
345;188;152;;imperdiet nullam orci pede venenatis non sodales sed tincidunt;2016-11-22 03:34:00;179;108;0
347;30;618;;phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut;2016-02-15 18:59:00;192;132;0
348;33;657;;ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit;2015-08-24 04:32:00;76;102;0
350;202;108;;porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse;2017-04-10 12:21:00;7;23;0
352;26;885;;congue etiam justo;2016-07-17 20:45:00;89;158;0
354;283;168;;at velit vivamus vel nulla eget eros elementum pellentesque;2016-02-17 12:23:00;4;168;0
357;67;423;;porttitor pede justo eu;2015-08-25 08:20:00;111;161;0
358;92;348;;nam ultrices libero;2017-01-23 06:50:00;130;17;0
359;122;914;;ut erat curabitur gravida nisi at nibh;2015-06-29 09:38:00;128;49;0
360;6;715;11;vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue;2017-01-01 16:59:00;171;126;0
361;299;505;;rhoncus mauris enim leo rhoncus sed;2015-06-26 07:29:00;94;131;0
362;205;471;;elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci;2017-03-15 16:41:00;14;143;0
363;37;565;;eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in;2015-05-13 19:28:00;64;156;0
364;169;640;;justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo;2018-02-01 15:20:00;16;46;0
365;50;320;181;amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget;2015-08-05 05:18:00;37;100;0
366;137;509;;donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper;2015-09-18 04:14:00;149;80;0
367;34;524;;in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea;2017-12-16 01:05:00;50;2;0
368;29;334;;nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam;2015-12-27 10:51:00;149;74;0
370;23;794;;ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices;2017-06-22 12:12:00;134;126;0
371;162;621;;odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus;2017-01-07 17:45:00;25;82;0
372;202;34;;ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia;2016-01-11 04:32:00;189;161;0
373;253;555;44;elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam;2015-08-31 12:33:00;72;48;0
374;105;688;;sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem;2015-04-19 13:34:00;193;14;0
376;103;65;;proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci;2017-06-21 13:27:00;32;99;0
380;116;652;258;nunc viverra dapibus nulla suscipit ligula in lacus curabitur at;2017-07-26 17:32:00;3;41;0
381;102;686;286;donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi;2016-12-25 00:25:00;122;89;0
382;296;715;11;in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum;2015-02-12 21:47:00;173;122;0
383;186;257;;sed vel enim sit amet nunc viverra;2015-09-25 03:31:00;113;152;0
384;225;554;;donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla;2016-01-12 07:02:00;187;181;0
385;275;904;;imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus;2015-03-26 20:23:00;108;81;0
386;13;227;;lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor;2017-03-11 00:19:00;196;172;0
387;31;709;228;tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo;2016-04-02 02:40:00;78;0;0
388;127;68;;posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec;2016-03-19 01:21:00;189;116;0
390;130;377;;pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam;2016-09-23 18:04:00;116;161;0
